ANNEE,MOIS,NUM COMMANDE,CANAL,CENTRAL,ENSEIGNE,REFERENCE,DESIGNATION,SECTEUR,MARQUE,FAMILLE,SOUS-FAMILLE,PRODUIT,QUANTITE,PRIX,CA VENTE,PRIX ACHAT,CA ACHAT,MARGE
2023,4,S012301777,GMS,SYS.U FRANCE,SYSTEME U S.,50558,PECHE SL SACCH G4 12X4/4ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,6,"28,662","171,972","1,662","9,972",162
2023,4,S012301777,GMS,SYS.U FRANCE,SYSTEME U S.,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,6,"33,8724","203,2344","1,627","9,762","193,4724"
2023,4,S012301777,GMS,SYS.U FRANCE,SYSTEME U S.,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,18,"23,1616","416,9088","1,719","30,942","385,9668"
2023,4,S012301820,RHF,INDEPENDANTS,DIVERS,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,30,"12,2433","367,299","7,592","227,76","139,539"
2023,4,S012301820,RHF,INDEPENDANTS,DIVERS,49186,PAT A TARTI SS HUIL PALM POTS 6X1KG STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,24,"58,0758","1393,8192","3,286","78,864","1314,9552"
2023,4,S012301820,RHF,INDEPENDANTS,DIVERS,46842,COCKTAIL 4F SL   3X5/1 MELODIE DE FRUITS,Autres marques,MELODIE DE FRUIT,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,99,"24,6","2435,4","8,198","811,602","1623,798"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,51923,TRANCHES POMME DPNG IT 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,110,"21,9083","2409,913","4,857","534,27","1875,643"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,43990,POIRE SL 3X5/1 ST.MAMET France,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,110,"26,5015","2915,165","7,768","854,48","2060,685"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,31342,CONF.FRAISE 120XQ30G  ST.MAMET 150CFZ,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,15,"8,5697","128,5455","7,414","111,21","17,3355"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,31344,CONF.ASSO.120XQ30 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,450,"8,6735","3903,075","7,064","3178,8","724,275"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,22135,CUBES DE POIRE 3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,165,"34,0785","5622,9525","7,765","1281,225","4341,7275"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,20899,CUBES DE PECHE   3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,55,"31,8507","1751,7885","7,957","437,635","1314,1535"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,20914,ABRICOT SIR LR     3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,55,"32,6629","1796,4595","7,347","404,085","1392,3745"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,52427,POIRES B14-17 SACC 12X4/4OF NO NAME,St Mamet – Produits spécifique,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,18,"18,216","327,888","1,608","28,944","298,944"
2023,4,S012301760,RHF,PRO A PRO,PRO A PRO,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,6,"30,9964","185,9784","1,662","9,972","176,0064"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,120,"13,089","1570,68","7,592","911,04","659,64"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,46613,COCKTAIL 4FR  SL GF 3X5/1 St.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,110,"27,7039","3047,429","8,39","922,9","2124,529"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,6,"34,084","204,504","1,811","10,866","193,638"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,52159,CUBES POMME SL 3X5/1 DPNG  STMA,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,22,"25,4006","558,8132","5,932","130,504","428,3092"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,45290,POIRES SACC BIO 3X5/1 STMA FR-BIO-01,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,22,"34,9748","769,4456","7,84","172,48","596,9656"
2023,4,S012301743,RHF,PRO A PRO,PRO A PRO,49186,PAT A TARTI SS HUIL PALM POTS 6X1KG STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,24,"43,0007","1032,0168","3,286","78,864","953,1528"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,46613,COCKTAIL 4FR  SL GF 3X5/1 St.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,22,"36,0954","794,0988","8,39","184,58","609,5188"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,45144,CPTE.AL.MX POMME 3X5/1B ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,BOITE,POMME,22,"34,8346","766,3612","8,566","188,452","577,9092"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,45667,CONF.ASS.120XC20G 4 PARFUM  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,60,"13,9002","834,012","9,914","594,84","239,172"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,31344,CONF.ASSO.120XQ30 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,300,"8,7467","2624,01","7,064","2119,2","504,81"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,37375,CONF.ASSORT  150XQ25G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,450,"8,2133","3695,985","7,638","3437,1","258,885"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,47921,CPTE. ALL. POMME FRANCE 120XC100  STMA,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,POMME,10,"27,7016","277,016","23,821","238,21","38,806"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,47924,PUREE POMME FRANCE SSA 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME,18,"25,8218","464,7924","16,865","303,57","161,2224"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,32377,MIEL     180 X Q20G  ST.MAMET (ILLIG),Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,MIEL,MIEL,75,"32,6251","2446,8825","17,654","1324,05","1122,8325"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,48562,MIEL DE FLEURS LIQ 6x1Kg ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,MIEL,MIEL,5,"43,999","219,995","3,624","18,12","201,875"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,60,"12,511","750,66","7,592","455,52","295,14"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,47698,EDF ILES SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,4,"51,1182","204,4728","34,869","139,476","64,9968"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,47703,EDF VERGER SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,14,"45,0597","630,8358","31,539","441,546","189,2898"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,46908,GOURDE HOP POMME 1x18X90G SM RHF,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,46,"6,9995","321,977","4,054","186,484","135,493"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,42032,BERLINGO POM 1x48xBK100G STM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,60,"10,8719","652,314","5,369","322,14","330,174"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,46842,COCKTAIL 4F SL   3X5/1 MELODIE DE FRUITS,Autres marques,MELODIE DE FRUIT,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,220,"21,66","4765,2","8,198","1803,56","2961,64"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,44262,POIRES SL    3X5/1  MELODIE DE FRUITS,Autres marques,MELODIE DE FRUIT,FEM MONOFRUITS,VERGER,POIRE,110,"21,27","2339,7","6,74","741,4","1598,3"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,28200,PECHE SL     3X5/1 MELODIE DE FRUITS,Autres marques,MELODIE DE FRUIT,FEM MONOFRUITS,VERGER,PECHES,110,"19,35","2128,5","7,869","865,59","1262,91"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,46154,CPTE.AL.MX PECHE 3X5/1B MELODIE FRUITS,Autres marques,MELODIE DE FRUIT,COMPOTES,BOITE,PECHES,22,"22,44","493,68","6,564","144,408","349,272"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,47913,COCKT 4F SL  12X4/4 MELODIE DE FRUIT,Autres marques,MELODIE DE FRUIT,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,18,"19,68","354,24","1,391","25,038","329,202"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,44273,POIRE SL  12X4/4 MELODIE DE FRUITS,Autres marques,MELODIE DE FRUIT,FEM MONOFRUITS,VERGER,POIRE,18,"19,56","352,08","1,211","21,798","330,282"
2023,4,S012301744,RHF,TRANSGOURMET,TRANSGOURMET,39967,PECHE SL 12X4/4  MELODIE DE FRUIT,Autres marques,MELODIE DE FRUIT,FEM MONOFRUITS,VERGER,PECHES,18,"17,88","321,84","1,498","26,964","294,876"
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,49064,GRAND ANANAS MX JUS 12X3/4OF ST.MAM.G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,198,"18,762","3714,876","1,229","243,342","3471,534"
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,49076,GRAND ANANAS TR JUS 12X3/4OF ST.MA G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,198,"18,762","3714,876","1,219","241,362","3473,514"
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,49075,GRAND ANANAS 4TR JUS 12X2X1/4 ST MAM G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,108,"26,1315","2822,202","1,36","146,88","2675,322"
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"34,0704","4906,1376","1,811","260,784","4645,3536"
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,50558,PECHE SL SACCH G4 12X4/4ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"28,662","4127,328","1,662","239,328",3888
2023,4,S012301745,GMS,SYS.U FRANCE,SYSTEME U S.,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,66,"32,0508","2115,3528","1,953","128,898","1986,4548"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,20899,CUBES DE PECHE   3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,55,"32,544","1789,92","7,957","437,635","1352,285"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,50560,POIRE SL SACCH  12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,72,"34,9262","2514,6864","1,608","115,776","2398,9104"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,49795,ANANAS MORCEAUX JUS 6XA10 STMA,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,40,"43,9818","1759,272","6,288","251,52","1507,752"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,120,"13,089","1570,68","7,592","911,04","659,64"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,47703,EDF VERGER SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,45,"41,7258","1877,661","31,539","1419,255","458,406"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,47698,EDF ILES SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,45,"45,5761","2050,9245","34,869","1569,105","481,8195"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,37375,CONF.ASSORT  150XQ25G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,600,"7,8586","4715,16","7,638","4582,8","132,36"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,18,"28,9404","520,9272","19,596","352,728","168,1992"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,47924,PUREE POMME FRANCE SSA 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME,45,"25,6112","1152,504","16,865","758,925","393,579"
2023,4,S012301746,RHF,PRO A PRO,PRO A PRO,49186,PAT A TARTI SS HUIL PALM POTS 6X1KG STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,8,"43,0007","344,0056","3,286","26,288","317,7176"
2023,4,S012301747,GMS,GALEC,GALEC PFE,49475,BOX 1/4 CUPS SSA ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,62,"186,7503","11578,5186","175,724","10894,888","683,630600000002"
2023,4,S012301747,GMS,GALEC,GALEC PFE,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,376,"11,4337","4299,0712","1,497","562,872","3736,1992"
2023,4,S012301747,GMS,GALEC,GALEC PFE,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,351,"11,4337","4013,2287","1,412","495,612","3517,6167"
2023,4,S012301747,GMS,GALEC,GALEC PFE,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,279,"11,4337","3190,0023","1,639","457,281","2732,7213"
2023,4,S012301747,GMS,GALEC,GALEC PFE,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,503,"11,4337","5751,1511","1,738","874,214","4876,9371"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,49795,ANANAS MORCEAUX JUS 6XA10 STMA,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,20,"63,6373","1272,746","6,288","125,76","1146,986"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,20899,CUBES DE PECHE   3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,55,"37,4711","2060,9105","7,957","437,635","1623,2755"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,47698,EDF ILES SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,9,"57,6451","518,8059","34,869","313,821","204,9849"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,47703,EDF VERGER SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,90,"53,5337","4818,033","31,539","2838,51","1979,523"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,48562,MIEL DE FLEURS LIQ 6x1Kg ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,MIEL,MIEL,18,"48,1138","866,0484","3,624","65,232","800,8164"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,31344,CONF.ASSO.120XQ30 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,150,"11,0432","1656,48","7,064","1059,6","596,88"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,20914,ABRICOT SIR LR     3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,55,"38,7819","2133,0045","7,347","404,085","1728,9195"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,52193,PECHE 14-17 SAC. DPNG 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,110,"34,0883","3749,713","7,765","854,15","2895,563"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,43990,POIRE SL 3X5/1 ST.MAMET France,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,55,"37,3012","2051,566","7,768","427,24","1624,326"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,36899,CPTE POIRE  ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POIRE,45,"37,2742","1677,339","20,518","923,31","754,029"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,37375,CONF.ASSORT  150XQ25G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,150,"9,4069","1411,035","7,638","1145,7","265,335"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,42032,BERLINGO POM 1x48xBK100G STM,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,SNACKING,POMME,90,"12,1146","1090,314","5,369","483,21","607,104"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,48577,FRAICHEUR DES ILES  ARO 3X3/1 ST MA,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,11,"32,4721","357,1931","5,972","65,692","291,5011"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,240,"15,0244","3605,856","7,592","1822,08","1783,776"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,47702,EDF POIRE SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,9,"51,0261","459,2349","30,371","273,339","185,8959"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,45,"29,5636","1330,362","19,596","881,82","448,542"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,40479,CPTE.ASSORT ALL 1X120XCC ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,ASSORTI,10,"37,58","375,8","25,55","255,5","120,3"
2023,4,S012301748,RHF,POMONA,EPISAVEURS,52246,Pêche Poire Ananas SSA STM 5/1,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,11,"37,243","409,673","10,846","119,306","290,367"
2023,4,S012301749,GMS,ITM,ITM BASES,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,144,"25,4986","3671,7984","1,627","234,288","3437,5104"
2023,4,S012301749,GMS,ITM,ITM BASES,29136,ABRICOT B14-17° 12X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,144,"14,867","2140,848","0,968","139,392","2001,456"
2023,4,S012301749,GMS,ITM,ITM BASES,48435,RECOLT DU VERGER SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,RECOLTE DU VERGER,126,"18,9007","2381,4882","1,763","222,138","2159,3502"
2023,4,S012301749,GMS,ITM,ITM BASES,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,126,"18,7278","2359,7028","1,956","246,456","2113,2468"
2023,4,S012301749,GMS,ITM,ITM BASES,50554,POIRE SL SACCH  12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,288,"16,9415","4879,152","0,819","235,872","4643,28"
2023,4,S012301749,GMS,ITM,ITM BASES,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,144,"19,1024","2750,7456","0,924","133,056","2617,6896"
2023,4,S012301749,GMS,ITM,ITM BASES,49078,ANANAS ORIGIN MX JUS 12X3/4OF ST MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,198,"19,2481","3811,1238","1,22","241,56","3569,5638"
2023,4,S012301749,GMS,ITM,ITM BASES,52158,PECHE SL SAC 12X1/2  STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"14,6077","2103,5088","0,732","105,408","1998,1008"
2023,4,S012301749,GMS,ITM,ITM BASES,47820,COCKT 4F SL SACCH ARO G3 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,126,"19,1888","2417,7888","1,771","223,146","2194,6428"
2023,4,S012301749,GMS,ITM,ITM BASES,47818,COCKT 4F SL SACCH ARO G3 12X1/2 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"18,3244","2638,7136","0,938","135,072","2503,6416"
2023,4,S012301749,GMS,ITM,ITM BASES,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,72,"26,8816","1935,4752","1,953","140,616","1794,8592"
2023,4,S012301749,GMS,ITM,ITM BASES,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,288,"12,5795","3622,896","1,035","298,08","3324,816"
2023,4,S012301749,GMS,ITM,ITM BASES,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,198,"23,2645","4606,371","1,491","295,218","4311,153"
2023,4,S012301749,GMS,ITM,ITM BASES,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,72,"30,5983","2203,0776","2,459","177,048","2026,0296"
2023,4,S012301750,GMS,ITM,ITM BASES,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,459,"11,8417","5435,3403","1,412","648,108","4787,2323"
2023,4,S012301750,GMS,ITM,ITM BASES,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,306,"11,8417","3623,5602","1,738","531,828","3091,7322"
2023,4,S012301750,GMS,ITM,ITM BASES,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,459,"11,8417","5435,3403","1,497","687,123","4748,2173"
2023,4,S012301751,GMS,ITM,ITM BASES,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,126,"21,0039","2646,4914","1,542","194,292","2452,1994"
2023,4,S012301751,GMS,ITM,ITM BASES,49079,ANANAS ORIGINE 4TR JUS 12X2X1/4 STMA G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,108,"25,4621","2749,9068","1,358","146,664","2603,2428"
2023,4,S012301751,GMS,ITM,ITM BASES,49077,ANANAS ORIGINE MX JUS 12X2X1/4 STMA G1G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,108,"25,4621","2749,9068","1,267","136,836","2613,0708"
